Scenario;Area;Year;Population
SSP3;Pakistan;2095;695476.3
SSP3;Pakistan;2100;722888
SSP3;Panama;2020;4265.5
SSP3;Panama;2025;4552.8
SSP3;Panama;2030;4842
SSP3;Panama;2035;5124.6
SSP3;Panama;2040;5389.1
SSP3;Panama;2045;5626.4
SSP3;Panama;2050;5832.9
SSP3;Panama;2055;6023.4
SSP3;Panama;2060;6207.1
SSP3;Panama;2065;6379.2
SSP3;Panama;2070;6539.5
SSP3;Panama;2075;6684.9
SSP3;Panama;2080;6820.2
SSP3;Panama;2085;6946.5
SSP3;Panama;2090;7070
SSP3;Panama;2095;7189.9
SSP3;Panama;2100;7307.6
SSP3;Papua New Guinea;2020;9648.8
SSP3;Papua New Guinea;2025;10660.5
SSP3;Papua New Guinea;2030;11687.7
SSP3;Papua New Guinea;2035;12720.1
SSP3;Papua New Guinea;2040;13758.3
SSP3;Papua New Guinea;2045;14740.5
SSP3;Papua New Guinea;2050;15665.6
SSP3;Papua New Guinea;2055;16510.6
SSP3;Papua New Guinea;2060;17286.2
SSP3;Papua New Guinea;2065;17960.5
SSP3;Papua New Guinea;2070;18574.6
SSP3;Papua New Guinea;2075;19140.1
SSP3;Papua New Guinea;2080;19654.4
SSP3;Papua New Guinea;2085;20104.6
SSP3;Papua New Guinea;2090;20495.6
SSP3;Papua New Guinea;2095;20831.2
SSP3;Papua New Guinea;2100;21124
SSP3;Paraguay;2020;6573
SSP3;Paraguay;2025;7057.9
SSP3;Paraguay;2030;7569.9
SSP3;Paraguay;2035;8054
SSP3;Paraguay;2040;8524.5
SSP3;Paraguay;2045;8945
SSP3;Paraguay;2050;9330.5
SSP3;Paraguay;2055;9672.8
SSP3;Paraguay;2060;9988.4
SSP3;Paraguay;2065;10283.4
SSP3;Paraguay;2070;10554.8
SSP3;Paraguay;2075;10802.3
SSP3;Paraguay;2080;11025.1
SSP3;Paraguay;2085;11236.2
SSP3;Paraguay;2090;11441.9
SSP3;Paraguay;2095;11652.5
SSP3;Paraguay;2100;11865.4
SSP3;Peru;2020;33090.3
SSP3;Peru;2025;34787
SSP3;Peru;2030;36602.4
SSP3;Peru;2035;38300.9
SSP3;Peru;2040;39818.2
SSP3;Peru;2045;41109.9
SSP3;Peru;2050;42218
SSP3;Peru;2055;43212
SSP3;Peru;2060;44111
SSP3;Peru;2065;44879.1
SSP3;Peru;2070;45532.5
SSP3;Peru;2075;46087.4
SSP3;Peru;2080;46584.2
SSP3;Peru;2085;47073.9
SSP3;Peru;2090;47586.1
SSP3;Peru;2095;48120.6
SSP3;Peru;2100;48684.6
SSP3;Philippines;2020;111287.6
SSP3;Philippines;2025;120438.8
SSP3;Philippines;2030;130080.3
SSP3;Philippines;2035;139767.6
SSP3;Philippines;2040;149278
SSP3;Philippines;2045;158221.7
SSP3;Philippines;2050;166574.8
SSP3;Philippines;2055;174203.5
SSP3;Philippines;2060;181075.3
SSP3;Philippines;2065;187514.4
SSP3;Philippines;2070;193685.8
SSP3;Philippines;2075;199491.4
SSP3;Philippines;2080;205002.2
SSP3;Philippines;2085;210021.9
SSP3;Philippines;2090;214680.1
SSP3;Philippines;2095;219212.2
SSP3;Philippines;2100;223811.7
SSP3;Poland;2020;38478
SSP3;Poland;2025;39047.5
SSP3;Poland;2030;38283.3
SSP3;Poland;2035;37498.7
SSP3;Poland;2040;36762.4
SSP3;Poland;2045;36064.1
SSP3;Poland;2050;35483.4
SSP3;Poland;2055;34925.4
SSP3;Poland;2060;34378.7
SSP3;Poland;2065;33818.4
SSP3;Poland;2070;33278
SSP3;Poland;2075;32832.3
SSP3;Poland;2080;32551.4
SSP3;Poland;2085;32457.5
SSP3;Poland;2090;32525.1
SSP3;Poland;2095;32709.3
SSP3;Poland;2100;32971.4
SSP3;Portugal;2020;10298.4
SSP3;Portugal;2025;10183
SSP3;Portugal;2030;10038.7
SSP3;Portugal;2035;9913.8
SSP3;Portugal;2040;9798.6
SSP3;Portugal;2045;9675.2
SSP3;Portugal;2050;9547.7
SSP3;Portugal;2055;9415.7
SSP3;Portugal;2060;9298.9
SSP3;Portugal;2065;9204.9
SSP3;Portugal;2070;9149.4
SSP3;Portugal;2075;9141.3
SSP3;Portugal;2080;9177.4
SSP3;Portugal;2085;9241.8
SSP3;Portugal;2090;9318.3
SSP3;Portugal;2095;9402.6
SSP3;Portugal;2100;9499.1
SSP3;Puerto Rico;2020;3280.2
SSP3;Puerto Rico;2025;3154.5
SSP3;Puerto Rico;2030;3031.4
SSP3;Puerto Rico;2035;2906.8
SSP3;Puerto Rico;2040;2782.7
SSP3;Puerto Rico;2045;2658.3
SSP3;Puerto Rico;2050;2543
SSP3;Puerto Rico;2055;2433.5
SSP3;Puerto Rico;2060;2335.8
SSP3;Puerto Rico;2065;2252.5
SSP3;Puerto Rico;2070;2183.5
SSP3;Puerto Rico;2075;2125.8
SSP3;Puerto Rico;2080;2076.4
SSP3;Puerto Rico;2085;2032.6
SSP3;Puerto Rico;2090;1993.3
SSP3;Puerto Rico;2095;1958.3
SSP3;Puerto Rico;2100;1928.2
SSP3;Qatar;2020;2828.6
SSP3;Qatar;2025;3039.1
SSP3;Qatar;2030;3234.7
SSP3;Qatar;2035;3421.9
SSP3;Qatar;2040;3609.5
SSP3;Qatar;2045;3790.3
SSP3;Qatar;2050;3950.1
SSP3;Qatar;2055;4074.9
SSP3;Qatar;2060;4156.4
SSP3;Qatar;2065;4178
SSP3;Qatar;2070;4146.6
SSP3;Qatar;2075;4077.2
SSP3;Qatar;2080;3995.5
SSP3;Qatar;2085;3928.8
SSP3;Qatar;2090;3892.9
SSP3;Qatar;2095;3880.2
SSP3;Qatar;2100;3868.1
SSP3;Republic of Korea;2020;51858.1
SSP3;Republic of Korea;2025;51511.6
SSP3;Republic of Korea;2030;50995.2
SSP3;Republic of Korea;2035;50261.5
SSP3;Republic of Korea;2040;49196.2
SSP3;Republic of Korea;2045;47772.3
SSP3;Republic of Korea;2050;46167.9
SSP3;Republic of Korea;2055;44148.9
SSP3;Republic of Korea;2060;41887
SSP3;Republic of Korea;2065;39689.1
SSP3;Republic of Korea;2070;37719.1
SSP3;Republic of Korea;2075;35961.8
SSP3;Republic of Korea;2080;34408.7
SSP3;Republic of Korea;2085;33044.3
SSP3;Republic of Korea;2090;31797.6
SSP3;Republic of Korea;2095;30679.9
SSP3;Republic of Korea;2100;29791.9
SSP3;Republic of Moldova;2020;3095
SSP3;Republic of Moldova;2025;3094.1
SSP3;Republic of Moldova;2030;3006.9
SSP3;Republic of Moldova;2035;2916.1
SSP3;Republic of Moldova;2040;2840.4
SSP3;Republic of Moldova;2045;2778.8
SSP3;Republic of Moldova;2050;2726.5
SSP3;Republic of Moldova;2055;2674.9
SSP3;Republic of Moldova;2060;2621.3
SSP3;Republic of Moldova;2065;2569
SSP3;Republic of Moldova;2070;2523.3
SSP3;Republic of Moldova;2075;2488.6
SSP3;Republic of Moldova;2080;2466.2
SSP3;Republic of Moldova;2085;2454
SSP3;Republic of Moldova;2090;2448.5
SSP3;Republic of Moldova;2095;2447
SSP3;Republic of Moldova;2100;2448.3
SSP3;Reunion;2020;953.5
SSP3;Reunion;2025;1005
SSP3;Reunion;2030;1050.6
SSP3;Reunion;2035;1093.1
SSP3;Reunion;2040;1136.3
SSP3;Reunion;2045;1176.5
SSP3;Reunion;2050;1214.2
SSP3;Reunion;2055;1251.8
SSP3;Reunion;2060;1291.4
SSP3;Reunion;2065;1333.7
SSP3;Reunion;2070;1379.8
SSP3;Reunion;2075;1430
SSP3;Reunion;2080;1482.8
SSP3;Reunion;2085;1537.6
SSP3;Reunion;2090;1593.6
SSP3;Reunion;2095;1650.9
SSP3;Reunion;2100;1709.3
SSP3;Romania;2020;19489.7
SSP3;Romania;2025;19011.2
SSP3;Romania;2030;18563.2
SSP3;Romania;2035;18087.2
SSP3;Romania;2040;17639.6
SSP3;Romania;2045;17193.6
SSP3;Romania;2050;16759.6
SSP3;Romania;2055;16341.5
SSP3;Romania;2060;15924.1
SSP3;Romania;2065;15521.2
SSP3;Romania;2070;15176.2
SSP3;Romania;2075;14914.2
SSP3;Romania;2080;14735.9
SSP3;Romania;2085;14627.5
SSP3;Romania;2090;14570.9
SSP3;Romania;2095;14540.4
SSP3;Romania;2100;14523.5
SSP3;Russian Federation;2020;145761.7
SSP3;Russian Federation;2025;144968.6
SSP3;Russian Federation;2030;142555.6
SSP3;Russian Federation;2035;140292.9
SSP3;Russian Federation;2040;138632.7
SSP3;Russian Federation;2045;137558.8
SSP3;Russian Federation;2050;136919.9
SSP3;Russian Federation;2055;136216.8
SSP3;Russian Federation;2060;135467.8
SSP3;Russian Federation;2065;134735.5
SSP3;Russian Federation;2070;134347.9
SSP3;Russian Federation;2075;134527.8
SSP3;Russian Federation;2080;135307.4
SSP3;Russian Federation;2085;136531.7
SSP3;Russian Federation;2090;137953.5
SSP3;Russian Federation;2095;139379
SSP3;Russian Federation;2100;140783.6
SSP3;Rwanda;2020;12987.3
SSP3;Rwanda;2025;14619.8
SSP3;Rwanda;2030;16326.5
SSP3;Rwanda;2035;18143.1
SSP3;Rwanda;2040;20053.2
SSP3;Rwanda;2045;21961.6
SSP3;Rwanda;2050;23880.7
SSP3;Rwanda;2055;25790.4
SSP3;Rwanda;2060;27700.4
SSP3;Rwanda;2065;29492.9
SSP3;Rwanda;2070;31166
SSP3;Rwanda;2075;32657.7
SSP3;Rwanda;2080;33974.5
SSP3;Rwanda;2085;35216
SSP3;Rwanda;2090;36423.6
SSP3;Rwanda;2095;37566.8
SSP3;Rwanda;2100;38614.5
SSP3;Saint Lucia;2020;178.9
SSP3;Saint Lucia;2025;181.4
SSP3;Saint Lucia;2030;184.5
SSP3;Saint Lucia;2035;186.7
SSP3;Saint Lucia;2040;188
SSP3;Saint Lucia;2045;188.1
SSP3;Saint Lucia;2050;187.5
SSP3;Saint Lucia;2055;186.6
SSP3;Saint Lucia;2060;185.6
SSP3;Saint Lucia;2065;184.4
SSP3;Saint Lucia;2070;183
SSP3;Saint Lucia;2075;181.4
SSP3;Saint Lucia;2080;179.9
SSP3;Saint Lucia;2085;178.7
SSP3;Saint Lucia;2090;178
SSP3;Saint Lucia;2095;178.1
SSP3;Saint Lucia;2100;178.7
SSP3;Saint Vincent and the Grenadines;2020;104.7
SSP3;Saint Vincent and the Grenadines;2025;104
SSP3;Saint Vincent and the Grenadines;2030;104.7
SSP3;Saint Vincent and the Grenadines;2035;105.1
SSP3;Saint Vincent and the Grenadines;2040;105.4
SSP3;Saint Vincent and the Grenadines;2045;105.3
SSP3;Saint Vincent and the Grenadines;2050;104.9
SSP3;Saint Vincent and the Grenadines;2055;104.2
SSP3;Saint Vincent and the Grenadines;2060;103.6
SSP3;Saint Vincent and the Grenadines;2065;103.3
SSP3;Saint Vincent and the Grenadines;2070;103.2
SSP3;Saint Vincent and the Grenadines;2075;103.4
SSP3;Saint Vincent and the Grenadines;2080;103.7
SSP3;Saint Vincent and the Grenadines;2085;104.3
SSP3;Saint Vincent and the Grenadines;2090;105.2
SSP3;Saint Vincent and the Grenadines;2095;106.4
SSP3;Saint Vincent and the Grenadines;2100;107.9
SSP3;Samoa;2020;213.1
SSP3;Samoa;2025;232.8
SSP3;Samoa;2030;253.2
SSP3;Samoa;2035;274.3
SSP3;Samoa;2040;295.9
SSP3;Samoa;2045;316.7
SSP3;Samoa;2050;336.5
SSP3;Samoa;2055;354.6
SSP3;Samoa;2060;371.5
SSP3;Samoa;2065;388
SSP3;Samoa;2070;403.8
SSP3;Samoa;2075;418.8
SSP3;Samoa;2080;433.6
SSP3;Samoa;2085;448.6
SSP3;Samoa;2090;463.7
SSP3;Samoa;2095;479.2
SSP3;Samoa;2100;494.8
SSP3;Sao Tome and Principe;2020;216.2
SSP3;Sao Tome and Principe;2025;241
SSP3;Sao Tome and Principe;2030;268.2
SSP3;Sao Tome and Principe;2035;297.2
SSP3;Sao Tome and Principe;2040;327.1
SSP3;Sao Tome and Principe;2045;356.5
SSP3;Sao Tome and Principe;2050;385.1
SSP3;Sao Tome and Principe;2055;412.3
SSP3;Sao Tome and Principe;2060;438.5
SSP3;Sao Tome and Principe;2065;462.8
SSP3;Sao Tome and Principe;2070;484.6
SSP3;Sao Tome and Principe;2075;504.2
SSP3;Sao Tome and Principe;2080;522.7
SSP3;Sao Tome and Principe;2085;540.3
SSP3;Sao Tome and Principe;2090;556.7
SSP3;Sao Tome and Principe;2095;571.9
SSP3;Sao Tome and Principe;2100;586.1
SSP3;Saudi Arabia;2020;36230
SSP3;Saudi Arabia;2025;39205.6
SSP3;Saudi Arabia;2030;42015.7
SSP3;Saudi Arabia;2035;44665.8
SSP3;Saudi Arabia;2040;47119.9
SSP3;Saudi Arabia;2045;49193.4
SSP3;Saudi Arabia;2050;50866.3
SSP3;Saudi Arabia;2055;52200.8
SSP3;Saudi Arabia;2060;53271.8
SSP3;Saudi Arabia;2065;54107
SSP3;Saudi Arabia;2070;54851.1
SSP3;Saudi Arabia;2075;55584.7
SSP3;Saudi Arabia;2080;56359.8
SSP3;Saudi Arabia;2085;57189.5
SSP3;Saudi Arabia;2090;58050.8
SSP3;Saudi Arabia;2095;58871.6
SSP3;Saudi Arabia;2100;59635.9
SSP3;Senegal;2020;16215.5
SSP3;Senegal;2025;18535.3
SSP3;Senegal;2030;21127.3
SSP3;Senegal;2035;23995.5
SSP3;Senegal;2040;27120
SSP3;Senegal;2045;30386.8
SSP3;Senegal;2050;33737.7
SSP3;Senegal;2055;37122.5
SSP3;Senegal;2060;40572.4
SSP3;Senegal;2065;44027
SSP3;Senegal;2070;47451.1
SSP3;Senegal;2075;50787.8
SSP3;Senegal;2080;53925.1
SSP3;Senegal;2085;56859.1
SSP3;Senegal;2090;59725.4
SSP3;Senegal;2095;62578.7
SSP3;Senegal;2100;65396.9
SSP3;Serbia;2020;7384.1
SSP3;Serbia;2025;7137.8
SSP3;Serbia;2030;7013.3
SSP3;Serbia;2035;6889.8
SSP3;Serbia;2040;6766
SSP3;Serbia;2045;6646.8
SSP3;Serbia;2050;6543
SSP3;Serbia;2055;6458.1
SSP3;Serbia;2060;6391.8
SSP3;Serbia;2065;6335.9
SSP3;Serbia;2070;6292.4
SSP3;Serbia;2075;6264.8
SSP3;Serbia;2080;6256.9
SSP3;Serbia;2085;6270
SSP3;Serbia;2090;6301
SSP3;Serbia;2095;6342.8
SSP3;Serbia;2100;6387.8
SSP3;Seychelles;2020;105
SSP3;Seychelles;2025;109.2
SSP3;Seychelles;2030;113.3
SSP3;Seychelles;2035;117
SSP3;Seychelles;2040;120.2
SSP3;Seychelles;2045;122.7
SSP3;Seychelles;2050;124.6
SSP3;Seychelles;2055;126.2
SSP3;Seychelles;2060;127.7
SSP3;Seychelles;2065;129.2
SSP3;Seychelles;2070;130.6
SSP3;Seychelles;2075;132.1
SSP3;Seychelles;2080;133.6
SSP3;Seychelles;2085;135.3
SSP3;Seychelles;2090;136.9
SSP3;Seychelles;2095;138.4
SSP3;Seychelles;2100;139.8
SSP3;Sierra Leone;2020;8140.2
SSP3;Sierra Leone;2025;9138.7
SSP3;Sierra Leone;2030;10190.8
SSP3;Sierra Leone;2035;11275.9
SSP3;Sierra Leone;2040;12386.8
SSP3;Sierra Leone;2045;13458
SSP3;Sierra Leone;2050;14503.9
SSP3;Sierra Leone;2055;15519
SSP3;Sierra Leone;2060;16482.6
SSP3;Sierra Leone;2065;17357.3
SSP3;Sierra Leone;2070;18113.1
SSP3;Sierra Leone;2075;18738.8
SSP3;Sierra Leone;2080;19280.4
SSP3;Sierra Leone;2085;19762.6
SSP3;Sierra Leone;2090;20180.4
SSP3;Sierra Leone;2095;20528.9
SSP3;Sierra Leone;2100;20801.4
SSP3;Singapore;2020;5893.5
SSP3;Singapore;2025;6038.1
SSP3;Singapore;2030;6152.3
SSP3;Singapore;2035;6213.5
SSP3;Singapore;2040;6215.9
SSP3;Singapore;2045;6165.7
SSP3;Singapore;2050;6089.7
SSP3;Singapore;2055;5994.4
SSP3;Singapore;2060;5894.6
SSP3;Singapore;2065;5783.1
SSP3;Singapore;2070;5664.4
SSP3;Singapore;2075;5542.1
SSP3;Singapore;2080;5420.9
SSP3;Singapore;2085;5303.4
SSP3;Singapore;2090;5190.7
SSP3;Singapore;2095;5082.2
SSP3;Singapore;2100;4975.3
SSP3;Slovakia;2020;5457.6
SSP3;Slovakia;2025;5506
SSP3;Slovakia;2030;5472.6
SSP3;Slovakia;2035;5419.3
SSP3;Slovakia;2040;5356.8
SSP3;Slovakia;2045;5292.9
SSP3;Slovakia;2050;5236.5
SSP3;Slovakia;2055;5186.6
SSP3;Slovakia;2060;5138.2
SSP3;Slovakia;2065;5086
SSP3;Slovakia;2070;5035.9
SSP3;Slovakia;2075;5000.3
SSP3;Slovakia;2080;4989.9
SSP3;Slovakia;2085;5007.4
SSP3;Slovakia;2090;5048.3
SSP3;Slovakia;2095;5103.7
SSP3;Slovakia;2100;5164.8
SSP3;Slovenia;2020;2116.3
SSP3;Slovenia;2025;2110.4
SSP3;Slovenia;2030;2094.3
SSP3;Slovenia;2035;2075.3
SSP3;Slovenia;2040;2057.1
SSP3;Slovenia;2045;2038.5
SSP3;Slovenia;2050;2018.8
SSP3;Slovenia;2055;1998.2
SSP3;Slovenia;2060;1979.4
SSP3;Slovenia;2065;1963.3
SSP3;Slovenia;2070;1953.1
SSP3;Slovenia;2075;1950.3
SSP3;Slovenia;2080;1955
SSP3;Slovenia;2085;1966.4
SSP3;Slovenia;2090;1982.8
SSP3;Slovenia;2095;2002
SSP3;Slovenia;2100;2022.3
SSP3;Solomon Islands;2020;682.9
SSP3;Solomon Islands;2025;775.4
SSP3;Solomon Islands;2030;875.4
SSP3;Solomon Islands;2035;982.3
SSP3;Solomon Islands;2040;1096.8
SSP3;Solomon Islands;2045;1213.2
SSP3;Solomon Islands;2050;1331
SSP3;Solomon Islands;2055;1449.9
SSP3;Solomon Islands;2060;1568.1
SSP3;Solomon Islands;2065;1684.2
SSP3;Solomon Islands;2070;1792.1
SSP3;Solomon Islands;2075;1893.6
SSP3;Solomon Islands;2080;1986
SSP3;Solomon Islands;2085;2073.3
SSP3;Solomon Islands;2090;2156.9
SSP3;Solomon Islands;2095;2236
SSP3;Solomon Islands;2100;2308.8
SSP3;Somalia;2020;16272.9
SSP3;Somalia;2025;19231.1
SSP3;Somalia;2030;22818.4
SSP3;Somalia;2035;27002.3
SSP3;Somalia;2040;31730.3
SSP3;Somalia;2045;36889.1
SSP3;Somalia;2050;42507.9
SSP3;Somalia;2055;48586.3
SSP3;Somalia;2060;55016.6
SSP3;Somalia;2065;61650.8
SSP3;Somalia;2070;68377.7
SSP3;Somalia;2075;75128.3
SSP3;Somalia;2080;81893.8
SSP3;Somalia;2085;88577.4
SSP3;Somalia;2090;95067.2
SSP3;Somalia;2095;101030.7
SSP3;Somalia;2100;106563.1
SSP3;South Africa;2020;58466.1
SSP3;South Africa;2025;60744.7
SSP3;South Africa;2030;62939.5
SSP3;South Africa;2035;64863
SSP3;South Africa;2040;66527.1
SSP3;South Africa;2045;67784.5
SSP3;South Africa;2050;68587.3
SSP3;South Africa;2055;69123.2
SSP3;South Africa;2060;69478.7
SSP3;South Africa;2065;69664.2
SSP3;South Africa;2070;69680.4
SSP3;South Africa;2075;69582
SSP3;South Africa;2080;69386.4
SSP3;South Africa;2085;69189.5
SSP3;South Africa;2090;68985.7
SSP3;South Africa;2095;68748.2
SSP3;South Africa;2100;68475
SSP3;South Sudan;2020;10545.4
SSP3;South Sudan;2025;11355.8
SSP3;South Sudan;2030;12394.9
SSP3;South Sudan;2035;13660.3
SSP3;South Sudan;2040;15025.8
SSP3;South Sudan;2045;16222.6
SSP3;South Sudan;2050;17192.8
SSP3;South Sudan;2055;18083.1
SSP3;South Sudan;2060;19025.5
SSP3;South Sudan;2065;20022.5
SSP3;South Sudan;2070;20976
SSP3;South Sudan;2075;21778.7
SSP3;South Sudan;2080;22433.6
SSP3;South Sudan;2085;23056.3
SSP3;South Sudan;2090;23736.5
SSP3;South Sudan;2095;24480.5
SSP3;South Sudan;2100;25259.8
SSP3;Spain;2020;47330
SSP3;Spain;2025;47257.1
SSP3;Spain;2030;47085.7
SSP3;Spain;2035;46957.8
SSP3;Spain;2040;46925.5
SSP3;Spain;2045;46920.7
SSP3;Spain;2050;46947.7
SSP3;Spain;2055;46703.7
SSP3;Spain;2060;46251.2
SSP3;Spain;2065;45690.9
SSP3;Spain;2070;45222.9
SSP3;Spain;2075;45000.6
SSP3;Spain;2080;45079.3
SSP3;Spain;2085;45374.2
SSP3;Spain;2090;45721.5
SSP3;Spain;2095;46010.8
SSP3;Spain;2100;46231.3
SSP3;Sri Lanka;2020;21683.2
SSP3;Sri Lanka;2025;22344.5
SSP3;Sri Lanka;2030;22922.8
SSP3;Sri Lanka;2035;23458.4
SSP3;Sri Lanka;2040;23957.6
SSP3;Sri Lanka;2045;24341.7
SSP3;Sri Lanka;2050;24626.7
SSP3;Sri Lanka;2055;24867.4
SSP3;Sri Lanka;2060;25118
SSP3;Sri Lanka;2065;25381.1
SSP3;Sri Lanka;2070;25659.8
SSP3;Sri Lanka;2075;25921.3
SSP3;Sri Lanka;2080;26177.7
SSP3;Sri Lanka;2085;26449
SSP3;Sri Lanka;2090;26736.1
SSP3;Sri Lanka;2095;27048
SSP3;Sri Lanka;2100;27389.6
SSP3;Sudan;2020;43828.1
SSP3;Sudan;2025;50109.6
SSP3;Sudan;2030;56789.8
SSP3;Sudan;2035;63758.9
SSP3;Sudan;2040;70982.8
SSP3;Sudan;2045;78345.1
SSP3;Sudan;2050;85806.6
SSP3;Sudan;2055;93212.9
SSP3;Sudan;2060;100561.5
SSP3;Sudan;2065;107676.1
SSP3;Sudan;2070;114423.2
SSP3;Sudan;2075;120512.5
SSP3;Sudan;2080;126103.5
SSP3;Sudan;2085;131070.2
SSP3;Sudan;2090;135743.7
SSP3;Sudan;2095;140191.6
SSP3;Sudan;2100;144365.5
SSP3;Suriname;2020;603.8
SSP3;Suriname;2025;637.3
SSP3;Suriname;2030;673.2
SSP3;Suriname;2035;708.6
SSP3;Suriname;2040;742.8
SSP3;Suriname;2045;774.1
SSP3;Suriname;2050;803.6
SSP3;Suriname;2055;832.1
SSP3;Suriname;2060;860.1
SSP3;Suriname;2065;887.2
SSP3;Suriname;2070;914.1
SSP3;Suriname;2075;940.8
SSP3;Suriname;2080;967.2
SSP3;Suriname;2085;994
SSP3;Suriname;2090;1020.9
SSP3;Suriname;2095;1048.5
SSP3;Suriname;2100;1076.7
SSP3;Swaziland;2020;1174.2
SSP3;Swaziland;2025;1240.5
SSP3;Swaziland;2030;1304.5
SSP3;Swaziland;2035;1367.6
SSP3;Swaziland;2040;1427.5
SSP3;Swaziland;2045;1479.9
SSP3;Swaziland;2050;1522.8
SSP3;Swaziland;2055;1555.5
SSP3;Swaziland;2060;1579.6
SSP3;Swaziland;2065;1600.1
SSP3;Swaziland;2070;1617.7
SSP3;Swaziland;2075;1631.6
SSP3;Swaziland;2080;1641.9
SSP3;Swaziland;2085;1649.3
SSP3;Swaziland;2090;1655.3
SSP3;Swaziland;2095;1660.6
SSP3;Swaziland;2100;1666.2
SSP3;Sweden;2020;10321.4
SSP3;Sweden;2025;10516.4
SSP3;Sweden;2030;10662.3
SSP3;Sweden;2035;10803
SSP3;Sweden;2040;10975.6
SSP3;Sweden;2045;11186.5
SSP3;Sweden;2050;11443.5
SSP3;Sweden;2055;11694.1
SSP3;Sweden;2060;11946.3
SSP3;Sweden;2065;12206.8
SSP3;Sweden;2070;12495.7
SSP3;Sweden;2075;12811.4
SSP3;Sweden;2080;13135.7
SSP3;Sweden;2085;13458
SSP3;Sweden;2090;13791.5
SSP3;Sweden;2095;14155.1
SSP3;Sweden;2100;14543
SSP3;Switzerland;2020;8606.4
SSP3;Switzerland;2025;8791.2
SSP3;Switzerland;2030;8899.1
SSP3;Switzerland;2035;8987.2
SSP3;Switzerland;2040;9069.8
SSP3;Switzerland;2045;9153
SSP3;Switzerland;2050;9252.4
SSP3;Switzerland;2055;9340.8
SSP3;Switzerland;2060;9426.6
SSP3;Switzerland;2065;9513.2
SSP3;Switzerland;2070;9613.9
SSP3;Switzerland;2075;9727.4
SSP3;Switzerland;2080;9851.5
SSP3;Switzerland;2085;9990.3
SSP3;Switzerland;2090;10149.6
SSP3;Switzerland;2095;10329.4
SSP3;Switzerland;2100;10518.5
SSP3;Syrian Arab Republic;2020;20486
SSP3;Syrian Arab Republic;2025;22165
SSP3;Syrian Arab Republic;2030;24141.9
SSP3;Syrian Arab Republic;2035;26423.3
SSP3;Syrian Arab Republic;2040;28733
SSP3;Syrian Arab Republic;2045;30794.9
SSP3;Syrian Arab Republic;2050;32588.7
SSP3;Syrian Arab Republic;2055;34283.2
SSP3;Syrian Arab Republic;2060;36011.2
SSP3;Syrian Arab Republic;2065;37830
SSP3;Syrian Arab Republic;2070;39666.5
SSP3;Syrian Arab Republic;2075;41416.3
SSP3;Syrian Arab Republic;2080;43019.2
SSP3;Syrian Arab Republic;2085;44475.4
SSP3;Syrian Arab Republic;2090;45855.9
SSP3;Syrian Arab Republic;2095;47188.9
SSP3;Syrian Arab Republic;2100;48551.7
SSP3;Taiwan Province of China;2020;23800.9
SSP3;Taiwan Province of China;2025;23613.8
SSP3;Taiwan Province of China;2030;23337.6
SSP3;Taiwan Province of China;2035;22927.2
SSP3;Taiwan Province of China;2040;22324.8
SSP3;Taiwan Province of China;2045;21550.2
SSP3;Taiwan Province of China;2050;20701.9
SSP3;Taiwan Province of China;2055;19757.6
SSP3;Taiwan Province of China;2060;18800.8
SSP3;Taiwan Province of China;2065;17888.1
SSP3;Taiwan Province of China;2070;17028
SSP3;Taiwan Province of China;2075;16244.1
SSP3;Taiwan Province of China;2080;15577.1
SSP3;Taiwan Province of China;2085;15033.7
SSP3;Taiwan Province of China;2090;14602.3
SSP3;Taiwan Province of China;2095;14275
SSP3;Taiwan Province of China;2100;14027.4
SSP3;Tajikistan;2020;9442.8
SSP3;Tajikistan;2025;10520.5
SSP3;Tajikistan;2030;11600.8
SSP3;Tajikistan;2035;12732
SSP3;Tajikistan;2040;13931.8
SSP3;Tajikistan;2045;15124.5
SSP3;Tajikistan;2050;16252
SSP3;Tajikistan;2055;17325.8
SSP3;Tajikistan;2060;18341.9
SSP3;Tajikistan;2065;19293.2
SSP3;Tajikistan;2070;20180.9
SSP3;Tajikistan;2075;21018.6
SSP3;Tajikistan;2080;21811.8
SSP3;Tajikistan;2085;22576
SSP3;Tajikistan;2090;23284.9
SSP3;Tajikistan;2095;23951.9
SSP3;Tajikistan;2100;24583.5
SSP3;Thailand;2020;71389.4
SSP3;Thailand;2025;72035.2
SSP3;Thailand;2030;72231.7
SSP3;Thailand;2035;71950.1
SSP3;Thailand;2040;71174.5
SSP3;Thailand;2045;69914.9
SSP3;Thailand;2050;68267.6
SSP3;Thailand;2055;66400.3
SSP3;Thailand;2060;64502
SSP3;Thailand;2065;62644.6
SSP3;Thailand;2070;60884.2
SSP3;Thailand;2075;59213.5
SSP3;Thailand;2080;57656.2
SSP3;Thailand;2085;56243.1
SSP3;Thailand;2090;54999.3
SSP3;Thailand;2095;53956.7
SSP3;Thailand;2100;53091.3
SSP3;The former Yugoslav Republic of Macedonia;2020;2114
SSP3;The former Yugoslav Republic of Macedonia;2025;2099.2
SSP3;The former Yugoslav Republic of Macedonia;2030;2111.2
SSP3;The former Yugoslav Republic of Macedonia;2035;2114.5
SSP3;The former Yugoslav Republic of Macedonia;2040;2107.9
SSP3;The former Yugoslav Republic of Macedonia;2045;2092.6
SSP3;The former Yugoslav Republic of Macedonia;2050;2074.2
SSP3;The former Yugoslav Republic of Macedonia;2055;2056.9
